Record.ID,s,word,accuracy,cognate,diff,subject,L2AoA,Language
BUBA084,spa,hammock,0,1,4,subject12,11,0
BUBA084,spa,knocker,0,0,4,subject12,11,0
BUBA084,spa,pyramid,1,1,5,subject12,11,0
BUBA084,spa,muzzle,0,0,5,subject12,11,0
BUBA084,spa,unicorn,0,1,5,subject12,11,0
BUBA084,spa,funnel,0,0,5,subject12,11,0
BUBA084,spa,accordion,0,1,5,subject12,11,0
BUBA084,spa,noose,0,0,5,subject12,11,0
BUBA084,spa,asparagus,0,1,5,subject12,11,0
BUBA084,spa,compass,0,1,5,subject12,11,0
BUBA084,spa,latch,0,0,6,subject12,11,0
BUBA084,spa,tripod,0,1,6,subject12,11,0
BUBA084,spa,scroll,0,0,6,subject12,11,0
BUBA084,spa,tongs,0,0,6,subject12,11,0
BUBA084,spa,sphinx,0,1,6,subject12,11,0
BUBA084,spa,yoke,0,0,6,subject12,11,0
BUBA084,spa,trellis,0,0,6,subject12,11,0
BUBA084,spa,protractor,0,0,6,subject12,11,0
BUBA084,spa,abacus,0,1,6,subject12,11,0
BUBA085,spa,comb,0,0,1,subject13,3,1
BUBA085,spa,flower,1,1,1,subject13,3,1
BUBA085,spa,helicopter,0,1,2,subject13,3,1
BUBA085,spa,broom,1,0,2,subject13,3,1
BUBA085,spa,octopus,0,0,2,subject13,3,1
BUBA085,spa,mushroom,1,0,2,subject13,3,1
BUBA085,spa,hanger,0,0,2,subject13,3,1
BUBA085,spa,wheelchair,1,0,2,subject13,3,1
BUBA085,spa,camel,1,1,2,subject13,3,1
BUBA085,spa,mask,1,1,2,subject13,3,1
BUBA085,spa,racquet,1,1,3,subject13,3,1
BUBA085,spa,snail,1,0,3,subject13,3,1
BUBA085,spa,volcano,0,1,3,subject13,3,1
BUBA085,spa,seahorse,0,0,3,subject13,3,1
BUBA085,spa,dart,0,1,3,subject13,3,1
BUBA085,spa,canoe,1,1,3,subject13,3,1
BUBA085,spa,wreath,0,0,3,subject13,3,1
BUBA085,spa,beaver,0,0,3,subject13,3,1
BUBA085,spa,harmonica,1,1,3,subject13,3,1
BUBA085,spa,rhinoceros,0,1,4,subject13,3,1
BUBA085,spa,acorn,0,0,4,subject13,3,1
BUBA085,spa,igloo,0,1,4,subject13,3,1
BUBA085,spa,stilts,0,0,4,subject13,3,1
BUBA085,spa,dominos,1,1,4,subject13,3,1
BUBA085,spa,harp,1,1,4,subject13,3,1
BUBA085,spa,hammock,0,1,4,subject13,3,1
BUBA085,spa,knocker,0,0,4,subject13,3,1
BUBA085,spa,pyramid,1,1,5,subject13,3,1
BUBA085,spa,muzzle,0,0,5,subject13,3,1
BUBA085,spa,unicorn,1,1,5,subject13,3,1
BUBA085,spa,funnel,0,0,5,subject13,3,1
BUBA085,spa,accordion,0,1,5,subject13,3,1
BUBA085,spa,noose,0,0,5,subject13,3,1
BUBA085,spa,asparagus,1,1,5,subject13,3,1
BUBA085,spa,compass,0,1,5,subject13,3,1
BUBA085,spa,latch,0,0,6,subject13,3,1
BUBA085,spa,tripod,0,1,6,subject13,3,1
BUBA085,spa,scroll,0,0,6,subject13,3,1
BUBA085,spa,tongs,0,0,6,subject13,3,1
BUBA085,spa,sphinx,0,1,6,subject13,3,1
BUBA085,spa,yoke,0,0,6,subject13,3,1
BUBA085,spa,trellis,0,0,6,subject13,3,1
BUBA085,spa,protractor,0,0,6,subject13,3,1
BUBA085,spa,abacus,0,1,6,subject13,3,1
BUBA089,spa,comb,1,0,1,subject14,3,1
BUBA089,spa,flower,0,1,1,subject14,3,1
BUBA089,spa,helicopter,0,1,2,subject14,3,1
BUBA089,spa,broom,0,0,2,subject14,3,1
BUBA089,spa,octopus,0,0,2,subject14,3,1
BUBA089,spa,mushroom,0,0,2,subject14,3,1
BUBA089,spa,hanger,0,0,2,subject14,3,1
BUBA089,spa,wheelchair,0,0,2,subject14,3,1
BUBA089,spa,camel,1,1,2,subject14,3,1
BUBA089,spa,mask,0,1,2,subject14,3,1
BUBA089,spa,racquet,0,1,3,subject14,3,1
BUBA089,spa,snail,0,0,3,subject14,3,1
BUBA089,spa,volcano,0,1,3,subject14,3,1
BUBA089,spa,seahorse,0,0,3,subject14,3,1
BUBA089,spa,dart,1,1,3,subject14,3,1
BUBA089,spa,canoe,1,1,3,subject14,3,1
BUBA089,spa,wreath,0,0,3,subject14,3,1
BUBA089,spa,beaver,0,0,3,subject14,3,1
BUBA089,spa,harmonica,0,1,3,subject14,3,1
BUBA089,spa,rhinoceros,0,1,4,subject14,3,1
BUBA089,spa,acorn,0,0,4,subject14,3,1
BUBA089,spa,igloo,0,1,4,subject14,3,1
BUBA089,spa,stilts,0,0,4,subject14,3,1
BUBA089,spa,dominos,0,1,4,subject14,3,1
BUBA089,spa,harp,0,1,4,subject14,3,1
BUBA089,spa,hammock,0,1,4,subject14,3,1
BUBA089,spa,knocker,0,0,4,subject14,3,1
BUBA089,spa,pyramid,0,1,5,subject14,3,1
BUBA089,spa,muzzle,0,0,5,subject14,3,1
BUBA089,spa,unicorn,0,1,5,subject14,3,1
BUBA089,spa,funnel,0,0,5,subject14,3,1
BUBA089,spa,accordion,0,1,5,subject14,3,1
BUBA089,spa,noose,0,0,5,subject14,3,1
BUBA089,spa,asparagus,0,1,5,subject14,3,1
BUBA089,spa,compass,0,1,5,subject14,3,1
BUBA089,spa,latch,0,0,6,subject14,3,1
BUBA089,spa,tripod,0,1,6,subject14,3,1
BUBA089,spa,scroll,0,0,6,subject14,3,1
BUBA089,spa,tongs,0,0,6,subject14,3,1
BUBA089,spa,sphinx,0,1,6,subject14,3,1
BUBA089,spa,yoke,0,0,6,subject14,3,1
BUBA089,spa,trellis,0,0,6,subject14,3,1
BUBA089,spa,protractor,0,0,6,subject14,3,1
BUBA089,spa,abacus,0,1,6,subject14,3,1
BUBA090,spa,comb,1,0,1,subject15,12,0
BUBA090,spa,flower,1,1,1,subject15,12,0
BUBA090,spa,helicopter,0,1,2,subject15,12,0
BUBA090,spa,broom,0,0,2,subject15,12,0
BUBA090,spa,octopus,0,0,2,subject15,12,0
BUBA090,spa,mushroom,0,0,2,subject15,12,0
BUBA090,spa,hanger,0,0,2,subject15,12,0
BUBA090,spa,wheelchair,0,0,2,subject15,12,0
BUBA090,spa,camel,0,1,2,subject15,12,0
BUBA090,spa,mask,0,1,2,subject15,12,0
BUBA090,spa,racquet,0,1,3,subject15,12,0
BUBA090,spa,snail,0,0,3,subject15,12,0
BUBA090,spa,volcano,0,1,3,subject15,12,0
BUBA090,spa,seahorse,0,0,3,subject15,12,0
BUBA090,spa,dart,1,1,3,subject15,12,0
BUBA090,spa,canoe,1,1,3,subject15,12,0
BUBA090,spa,wreath,0,0,3,subject15,12,0
BUBA090,spa,beaver,0,0,3,subject15,12,0
BUBA090,spa,harmonica,0,1,3,subject15,12,0
BUBA090,spa,rhinoceros,0,1,4,subject15,12,0
BUBA090,spa,acorn,0,0,4,subject15,12,0
BUBA090,spa,igloo,0,1,4,subject15,12,0
BUBA090,spa,stilts,0,0,4,subject15,12,0
BUBA090,spa,dominos,0,1,4,subject15,12,0
BUBA090,spa,harp,0,1,4,subject15,12,0
BUBA090,spa,hammock,0,1,4,subject15,12,0
BUBA090,spa,knocker,0,0,4,subject15,12,0
BUBA090,spa,pyramid,0,1,5,subject15,12,0
BUBA090,spa,muzzle,0,0,5,subject15,12,0
BUBA090,spa,unicorn,0,1,5,subject15,12,0
BUBA090,spa,funnel,0,0,5,subject15,12,0
BUBA090,spa,accordion,0,1,5,subject15,12,0
BUBA090,spa,noose,0,0,5,subject15,12,0
BUBA090,spa,asparagus,0,1,5,subject15,12,0
BUBA090,spa,compass,0,1,5,subject15,12,0
BUBA090,spa,latch,0,0,6,subject15,12,0
BUBA090,spa,tripod,0,1,6,subject15,12,0
BUBA090,spa,scroll,0,0,6,subject15,12,0
BUBA090,spa,tongs,0,0,6,subject15,12,0
BUBA090,spa,sphinx,0,1,6,subject15,12,0
BUBA090,spa,yoke,0,0,6,subject15,12,0
BUBA090,spa,trellis,0,0,6,subject15,12,0
BUBA090,spa,protractor,0,0,6,subject15,12,0
BUBA090,spa,abacus,0,1,6,subject15,12,0
BUBA091,spa,comb,0,0,1,subject16,16,1
BUBA091,spa,flower,0,1,1,subject16,16,1
BUBA091,spa,helicopter,0,1,2,subject16,16,1
BUBA091,spa,broom,0,0,2,subject16,16,1
BUBA091,spa,octopus,0,0,2,subject16,16,1
BUBA091,spa,mushroom,0,0,2,subject16,16,1
BUBA091,spa,hanger,0,0,2,subject16,16,1
BUBA091,spa,wheelchair,0,0,2,subject16,16,1
BUBA091,spa,camel,0,1,2,subject16,16,1
BUBA091,spa,mask,0,1,2,subject16,16,1
BUBA091,spa,racquet,0,1,3,subject16,16,1
BUBA091,spa,snail,0,0,3,subject16,16,1
BUBA091,spa,volcano,0,1,3,subject16,16,1
BUBA091,spa,seahorse,0,0,3,subject16,16,1
BUBA091,spa,dart,0,1,3,subject16,16,1
BUBA091,spa,canoe,0,1,3,subject16,16,1
BUBA091,spa,wreath,0,0,3,subject16,16,1
BUBA091,spa,beaver,0,0,3,subject16,16,1
BUBA091,spa,harmonica,0,1,3,subject16,16,1
BUBA091,spa,rhinoceros,0,1,4,subject16,16,1
BUBA091,spa,acorn,0,0,4,subject16,16,1
BUBA091,spa,igloo,0,1,4,subject16,16,1
BUBA091,spa,stilts,0,0,4,subject16,16,1
BUBA091,spa,dominos,0,1,4,subject16,16,1
BUBA091,spa,harp,0,1,4,subject16,16,1
BUBA091,spa,hammock,0,1,4,subject16,16,1
BUBA091,spa,knocker,0,0,4,subject16,16,1
BUBA091,spa,pyramid,0,1,5,subject16,16,1
BUBA091,spa,muzzle,0,0,5,subject16,16,1
BUBA091,spa,unicorn,0,1,5,subject16,16,1
BUBA091,spa,funnel,0,0,5,subject16,16,1
BUBA091,spa,accordion,0,1,5,subject16,16,1
BUBA091,spa,noose,0,0,5,subject16,16,1
BUBA091,spa,asparagus,0,1,5,subject16,16,1
BUBA091,spa,compass,0,1,5,subject16,16,1
BUBA091,spa,latch,0,0,6,subject16,16,1
BUBA091,spa,tripod,0,1,6,subject16,16,1
BUBA091,spa,scroll,0,0,6,subject16,16,1
BUBA091,spa,tongs,0,0,6,subject16,16,1
BUBA091,spa,sphinx,0,1,6,subject16,16,1
BUBA091,spa,yoke,0,0,6,subject16,16,1
BUBA091,spa,trellis,0,0,6,subject16,16,1
BUBA091,spa,protractor,0,0,6,subject16,16,1
BUBA091,spa,abacus,0,1,6,subject16,16,1
BUBA092,spa,comb,1,0,1,subject17,16,1
BUBA092,spa,flower,1,1,1,subject17,16,1
BUBA092,spa,helicopter,1,1,2,subject17,16,1
BUBA092,spa,broom,1,0,2,subject17,16,1
BUBA092,spa,octopus,1,0,2,subject17,16,1
BUBA092,spa,mushroom,0,0,2,subject17,16,1
BUBA092,spa,hanger,0,0,2,subject17,16,1
BUBA092,spa,wheelchair,1,0,2,subject17,16,1
BUBA092,spa,camel,1,1,2,subject17,16,1
BUBA092,spa,mask,1,1,2,subject17,16,1
BUBA092,spa,racquet,1,1,3,subject17,16,1
BUBA092,spa,snail,1,0,3,subject17,16,1
BUBA092,spa,volcano,1,1,3,subject17,16,1
BUBA092,spa,seahorse,1,0,3,subject17,16,1
BUBA092,spa,dart,1,1,3,subject17,16,1
BUBA092,spa,canoe,1,1,3,subject17,16,1
BUBA092,spa,wreath,0,0,3,subject17,16,1
BUBA092,spa,beaver,0,0,3,subject17,16,1
BUBA092,spa,harmonica,0,1,3,subject17,16,1
BUBA092,spa,rhinoceros,1,1,4,subject17,16,1
BUBA092,spa,acorn,0,0,4,subject17,16,1
BUBA092,spa,igloo,0,1,4,subject17,16,1
BUBA092,spa,stilts,1,0,4,subject17,16,1
BUBA092,spa,dominos,1,1,4,subject17,16,1
BUBA092,spa,harp,1,1,4,subject17,16,1
BUBA092,spa,hammock,1,1,4,subject17,16,1
BUBA092,spa,knocker,0,0,4,subject17,16,1
BUBA092,spa,pyramid,1,1,5,subject17,16,1
BUBA092,spa,muzzle,1,0,5,subject17,16,1
BUBA092,spa,unicorn,0,1,5,subject17,16,1
BUBA092,spa,funnel,0,0,5,subject17,16,1
BUBA092,spa,accordion,1,1,5,subject17,16,1
BUBA092,spa,noose,1,0,5,subject17,16,1
BUBA092,spa,asparagus,1,1,5,subject17,16,1
BUBA092,spa,compass,0,1,5,subject17,16,1
BUBA092,spa,latch,1,0,6,subject17,16,1
BUBA092,spa,tripod,0,1,6,subject17,16,1
BUBA092,spa,scroll,0,0,6,subject17,16,1
BUBA092,spa,tongs,0,0,6,subject17,16,1
BUBA092,spa,sphinx,0,1,6,subject17,16,1
BUBA092,spa,yoke,0,0,6,subject17,16,1
BUBA092,spa,trellis,0,0,6,subject17,16,1
BUBA092,spa,protractor,0,0,6,subject17,16,1
BUBA092,spa,abacus,0,1,6,subject17,16,1
BUBA094,spa,comb,1,0,1,subject18,5,0
BUBA094,spa,flower,1,1,1,subject18,5,0
BUBA094,spa,helicopter,0,1,2,subject18,5,0
BUBA094,spa,broom,1,0,2,subject18,5,0
BUBA094,spa,octopus,0,0,2,subject18,5,0
BUBA094,spa,mushroom,1,0,2,subject18,5,0
BUBA094,spa,hanger,1,0,2,subject18,5,0
BUBA094,spa,wheelchair,1,0,2,subject18,5,0
BUBA094,spa,camel,1,1,2,subject18,5,0
BUBA094,spa,mask,1,1,2,subject18,5,0
BUBA094,spa,racquet,1,1,3,subject18,5,0
BUBA094,spa,snail,0,0,3,subject18,5,0
BUBA094,spa,volcano,1,1,3,subject18,5,0
BUBA094,spa,seahorse,0,0,3,subject18,5,0
BUBA094,spa,dart,0,1,3,subject18,5,0
BUBA094,spa,canoe,0,1,3,subject18,5,0
BUBA094,spa,wreath,0,0,3,subject18,5,0
BUBA094,spa,beaver,0,0,3,subject18,5,0
BUBA094,spa,harmonica,1,1,3,subject18,5,0
BUBA094,spa,rhinoceros,0,1,4,subject18,5,0
BUBA094,spa,acorn,0,0,4,subject18,5,0
BUBA094,spa,igloo,1,1,4,subject18,5,0
BUBA094,spa,stilts,0,0,4,subject18,5,0
BUBA094,spa,dominos,0,1,4,subject18,5,0
BUBA094,spa,harp,1,1,4,subject18,5,0
BUBA094,spa,hammock,0,1,4,subject18,5,0
BUBA094,spa,knocker,0,0,4,subject18,5,0
BUBA094,spa,pyramid,0,1,5,subject18,5,0
BUBA094,spa,muzzle,0,0,5,subject18,5,0
BUBA094,spa,unicorn,0,1,5,subject18,5,0
BUBA094,spa,funnel,0,0,5,subject18,5,0
BUBA094,spa,accordion,0,1,5,subject18,5,0
BUBA094,spa,noose,0,0,5,subject18,5,0
BUBA094,spa,asparagus,0,1,5,subject18,5,0
BUBA094,spa,compass,0,1,5,subject18,5,0
BUBA094,spa,latch,0,0,6,subject18,5,0
BUBA094,spa,tripod,0,1,6,subject18,5,0
BUBA094,spa,scroll,0,0,6,subject18,5,0
BUBA094,spa,tongs,0,0,6,subject18,5,0
BUBA094,spa,sphinx,0,1,6,subject18,5,0
BUBA094,spa,yoke,0,0,6,subject18,5,0
BUBA094,spa,trellis,0,0,6,subject18,5,0
BUBA094,spa,protractor,0,0,6,subject18,5,0
BUBA094,spa,abacus,0,1,6,subject18,5,0
BUBA096,spa,comb,1,0,1,subject19,21,0
BUBA096,spa,flower,0,1,1,subject19,21,0
BUBA096,spa,helicopter,0,1,2,subject19,21,0
BUBA096,spa,broom,1,0,2,subject19,21,0
BUBA096,spa,octopus,1,0,2,subject19,21,0
BUBA096,spa,mushroom,1,0,2,subject19,21,0
BUBA096,spa,hanger,0,0,2,subject19,21,0
BUBA096,spa,wheelchair,0,0,2,subject19,21,0
BUBA096,spa,camel,0,1,2,subject19,21,0
BUBA096,spa,mask,1,1,2,subject19,21,0
BUBA096,spa,racquet,0,1,3,subject19,21,0
BUBA096,spa,snail,0,0,3,subject19,21,0
BUBA096,spa,volcano,1,1,3,subject19,21,0
BUBA096,spa,seahorse,0,0,3,subject19,21,0
BUBA096,spa,dart,1,1,3,subject19,21,0
BUBA096,spa,canoe,0,1,3,subject19,21,0
BUBA096,spa,wreath,0,0,3,subject19,21,0
BUBA096,spa,beaver,0,0,3,subject19,21,0
BUBA096,spa,harmonica,0,1,3,subject19,21,0
BUBA096,spa,rhinoceros,0,1,4,subject19,21,0
BUBA096,spa,acorn,0,0,4,subject19,21,0
BUBA096,spa,igloo,0,1,4,subject19,21,0
BUBA096,spa,stilts,0,0,4,subject19,21,0
BUBA096,spa,dominos,0,1,4,subject19,21,0
BUBA096,spa,harp,0,1,4,subject19,21,0
BUBA096,spa,hammock,0,1,4,subject19,21,0
BUBA096,spa,knocker,0,0,4,subject19,21,0
BUBA096,spa,pyramid,0,1,5,subject19,21,0
BUBA096,spa,muzzle,0,0,5,subject19,21,0
BUBA096,spa,unicorn,0,1,5,subject19,21,0
BUBA096,spa,funnel,0,0,5,subject19,21,0
BUBA096,spa,accordion,0,1,5,subject19,21,0
BUBA096,spa,noose,0,0,5,subject19,21,0
BUBA096,spa,asparagus,1,1,5,subject19,21,0
BUBA096,spa,compass,0,1,5,subject19,21,0
BUBA096,spa,latch,0,0,6,subject19,21,0
BUBA096,spa,tripod,0,1,6,subject19,21,0
BUBA096,spa,scroll,0,0,6,subject19,21,0
BUBA096,spa,tongs,0,0,6,subject19,21,0
BUBA096,spa,sphinx,0,1,6,subject19,21,0
BUBA096,spa,yoke,0,0,6,subject19,21,0
BUBA096,spa,trellis,0,0,6,subject19,21,0
BUBA096,spa,protractor,0,0,6,subject19,21,0
BUBA096,spa,abacus,0,1,6,subject19,21,0
BUBA097,spa,comb,0,0,1,subject20,5,0
BUBA097,spa,flower,1,1,1,subject20,5,0
BUBA097,spa,helicopter,0,1,2,subject20,5,0
BUBA097,spa,broom,0,0,2,subject20,5,0
BUBA097,spa,octopus,1,0,2,subject20,5,0
BUBA097,spa,mushroom,0,0,2,subject20,5,0
BUBA097,spa,hanger,0,0,2,subject20,5,0
BUBA097,spa,wheelchair,0,0,2,subject20,5,0
BUBA097,spa,camel,0,1,2,subject20,5,0
BUBA097,spa,mask,1,1,2,subject20,5,0
BUBA097,spa,racquet,1,1,3,subject20,5,0
BUBA097,spa,snail,0,0,3,subject20,5,0
BUBA097,spa,volcano,0,1,3,subject20,5,0
BUBA097,spa,seahorse,0,0,3,subject20,5,0
BUBA097,spa,dart,0,1,3,subject20,5,0
BUBA097,spa,canoe,0,1,3,subject20,5,0
BUBA097,spa,wreath,0,0,3,subject20,5,0
BUBA097,spa,beaver,0,0,3,subject20,5,0
BUBA097,spa,harmonica,0,1,3,subject20,5,0
BUBA097,spa,rhinoceros,0,1,4,subject20,5,0
BUBA097,spa,acorn,0,0,4,subject20,5,0
BUBA097,spa,igloo,1,1,4,subject20,5,0
BUBA097,spa,stilts,0,0,4,subject20,5,0
BUBA097,spa,dominos,1,1,4,subject20,5,0
BUBA097,spa,harp,0,1,4,subject20,5,0
BUBA097,spa,hammock,0,1,4,subject20,5,0
BUBA097,spa,knocker,0,0,4,subject20,5,0
BUBA097,spa,pyramid,0,1,5,subject20,5,0
BUBA097,spa,muzzle,0,0,5,subject20,5,0
BUBA097,spa,unicorn,0,1,5,subject20,5,0
BUBA097,spa,funnel,0,0,5,subject20,5,0
BUBA097,spa,accordion,0,1,5,subject20,5,0
BUBA097,spa,noose,0,0,5,subject20,5,0
BUBA097,spa,asparagus,0,1,5,subject20,5,0
BUBA097,spa,compass,0,1,5,subject20,5,0
BUBA097,spa,latch,0,0,6,subject20,5,0
BUBA097,spa,tripod,0,1,6,subject20,5,0
BUBA097,spa,scroll,0,0,6,subject20,5,0
BUBA097,spa,tongs,0,0,6,subject20,5,0
BUBA097,spa,sphinx,0,1,6,subject20,5,0
BUBA097,spa,yoke,0,0,6,subject20,5,0
BUBA097,spa,trellis,0,0,6,subject20,5,0
BUBA097,spa,protractor,0,0,6,subject20,5,0
BUBA097,spa,abacus,0,1,6,subject20,5,0
BUBA098,spa,comb,0,0,1,subject21,8,0
BUBA098,spa,flower,0,1,1,subject21,8,0
BUBA098,spa,helicopter,0,1,2,subject21,8,0
BUBA098,spa,broom,1,0,2,subject21,8,0
BUBA098,spa,octopus,1,0,2,subject21,8,0
BUBA098,spa,mushroom,0,0,2,subject21,8,0
BUBA098,spa,hanger,1,0,2,subject21,8,0
BUBA098,spa,wheelchair,1,0,2,subject21,8,0
BUBA098,spa,camel,1,1,2,subject21,8,0
BUBA098,spa,mask,1,1,2,subject21,8,0
BUBA098,spa,racquet,0,1,3,subject21,8,0
BUBA098,spa,snail,0,0,3,subject21,8,0
BUBA098,spa,volcano,0,1,3,subject21,8,0
BUBA098,spa,seahorse,0,0,3,subject21,8,0
BUBA098,spa,dart,0,1,3,subject21,8,0
BUBA098,spa,canoe,0,1,3,subject21,8,0
BUBA098,spa,wreath,0,0,3,subject21,8,0
BUBA098,spa,beaver,0,0,3,subject21,8,0
BUBA098,spa,harmonica,1,1,3,subject21,8,0
BUBA098,spa,rhinoceros,0,1,4,subject21,8,0
BUBA098,spa,acorn,0,0,4,subject21,8,0
BUBA098,spa,igloo,1,1,4,subject21,8,0
BUBA098,spa,stilts,0,0,4,subject21,8,0
BUBA098,spa,dominos,1,1,4,subject21,8,0
BUBA098,spa,harp,0,1,4,subject21,8,0
BUBA098,spa,hammock,1,1,4,subject21,8,0
BUBA098,spa,knocker,0,0,4,subject21,8,0
BUBA098,spa,pyramid,0,1,5,subject21,8,0
BUBA098,spa,muzzle,0,0,5,subject21,8,0
BUBA098,spa,unicorn,1,1,5,subject21,8,0
BUBA098,spa,funnel,0,0,5,subject21,8,0
BUBA098,spa,accordion,1,1,5,subject21,8,0
BUBA098,spa,noose,1,0,5,subject21,8,0
BUBA098,spa,asparagus,0,1,5,subject21,8,0
BUBA098,spa,compass,0,1,5,subject21,8,0
BUBA098,spa,latch,0,0,6,subject21,8,0
BUBA098,spa,tripod,0,1,6,subject21,8,0
BUBA098,spa,scroll,0,0,6,subject21,8,0
BUBA098,spa,tongs,0,0,6,subject21,8,0
BUBA098,spa,sphinx,0,1,6,subject21,8,0
BUBA098,spa,yoke,0,0,6,subject21,8,0
BUBA098,spa,trellis,0,0,6,subject21,8,0
BUBA098,spa,protractor,0,0,6,subject21,8,0
BUBA098,spa,abacus,0,1,6,subject21,8,0
BUBA102,spa,comb,1,0,1,subject22,8,0
BUBA102,spa,flower,1,1,1,subject22,8,0
BUBA102,spa,helicopter,1,1,2,subject22,8,0
BUBA102,spa,broom,1,0,2,subject22,8,0
BUBA102,spa,octopus,1,0,2,subject22,8,0
BUBA102,spa,mushroom,0,0,2,subject22,8,0
BUBA102,spa,hanger,1,0,2,subject22,8,0
BUBA102,spa,wheelchair,1,0,2,subject22,8,0
BUBA102,spa,camel,1,1,2,subject22,8,0
BUBA102,spa,mask,1,1,2,subject22,8,0
BUBA102,spa,racquet,1,1,3,subject22,8,0
BUBA102,spa,snail,0,0,3,subject22,8,0
BUBA102,spa,volcano,1,1,3,subject22,8,0
BUBA102,spa,seahorse,1,0,3,subject22,8,0
BUBA102,spa,dart,0,1,3,subject22,8,0
BUBA102,spa,canoe,1,1,3,subject22,8,0
BUBA102,spa,wreath,1,0,3,subject22,8,0
BUBA102,spa,beaver,0,0,3,subject22,8,0
BUBA102,spa,harmonica,1,1,3,subject22,8,0
BUBA102,spa,rhinoceros,1,1,4,subject22,8,0
BUBA102,spa,acorn,0,0,4,subject22,8,0
BUBA102,spa,igloo,1,1,4,subject22,8,0
BUBA102,spa,stilts,0,0,4,subject22,8,0
BUBA102,spa,dominos,0,1,4,subject22,8,0
BUBA102,spa,harp,1,1,4,subject22,8,0
BUBA102,spa,hammock,1,1,4,subject22,8,0
BUBA102,spa,knocker,0,0,4,subject22,8,0
BUBA102,spa,pyramid,1,1,5,subject22,8,0
BUBA102,spa,muzzle,0,0,5,subject22,8,0
BUBA102,spa,unicorn,1,1,5,subject22,8,0
BUBA102,spa,funnel,1,0,5,subject22,8,0
BUBA102,spa,accordion,0,1,5,subject22,8,0
BUBA102,spa,noose,1,0,5,subject22,8,0
BUBA102,spa,asparagus,0,1,5,subject22,8,0
BUBA102,spa,compass,0,1,5,subject22,8,0
BUBA102,spa,latch,0,0,6,subject22,8,0
BUBA102,spa,tripod,1,1,6,subject22,8,0
BUBA102,spa,scroll,0,0,6,subject22,8,0
BUBA102,spa,tongs,0,0,6,subject22,8,0
BUBA102,spa,sphinx,0,1,6,subject22,8,0
BUBA102,spa,yoke,0,0,6,subject22,8,0
BUBA102,spa,trellis,0,0,6,subject22,8,0
BUBA102,spa,protractor,0,0,6,subject22,8,0
BUBA102,spa,abacus,1,1,6,subject22,8,0
BUBA108,spa,comb,0,0,1,subject23,3,1
BUBA108,spa,flower,0,1,1,subject23,3,1
BUBA108,spa,helicopter,0,1,2,subject23,3,1
BUBA108,spa,broom,0,0,2,subject23,3,1
BUBA108,spa,octopus,0,0,2,subject23,3,1
BUBA108,spa,mushroom,0,0,2,subject23,3,1
BUBA108,spa,hanger,0,0,2,subject23,3,1
BUBA108,spa,wheelchair,0,0,2,subject23,3,1
BUBA108,spa,camel,0,1,2,subject23,3,1
BUBA108,spa,mask,0,1,2,subject23,3,1
BUBA108,spa,racquet,0,1,3,subject23,3,1
BUBA108,spa,snail,0,0,3,subject23,3,1
BUBA108,spa,volcano,0,1,3,subject23,3,1
BUBA108,spa,seahorse,0,0,3,subject23,3,1
BUBA108,spa,dart,0,1,3,subject23,3,1
BUBA108,spa,canoe,0,1,3,subject23,3,1
BUBA108,spa,wreath,0,0,3,subject23,3,1
BUBA108,spa,beaver,0,0,3,subject23,3,1
BUBA108,spa,harmonica,0,1,3,subject23,3,1
BUBA108,spa,rhinoceros,0,1,4,subject23,3,1
BUBA108,spa,acorn,0,0,4,subject23,3,1
BUBA108,spa,igloo,0,1,4,subject23,3,1
BUBA108,spa,stilts,0,0,4,subject23,3,1
BUBA108,spa,dominos,0,1,4,subject23,3,1
BUBA108,spa,harp,0,1,4,subject23,3,1
BUBA108,spa,hammock,0,1,4,subject23,3,1
BUBA108,spa,knocker,0,0,4,subject23,3,1
BUBA108,spa,pyramid,0,1,5,subject23,3,1
BUBA108,spa,muzzle,0,0,5,subject23,3,1
BUBA108,spa,unicorn,0,1,5,subject23,3,1
BUBA108,spa,funnel,0,0,5,subject23,3,1
BUBA108,spa,accordion,0,1,5,subject23,3,1
BUBA108,spa,noose,0,0,5,subject23,3,1
BUBA108,spa,asparagus,0,1,5,subject23,3,1
BUBA108,spa,compass,0,1,5,subject23,3,1
BUBA108,spa,latch,0,0,6,subject23,3,1
BUBA108,spa,tripod,0,1,6,subject23,3,1
BUBA108,spa,scroll,0,0,6,subject23,3,1
BUBA108,spa,tongs,0,0,6,subject23,3,1
BUBA108,spa,sphinx,0,1,6,subject23,3,1
BUBA108,spa,yoke,0,0,6,subject23,3,1
BUBA108,spa,trellis,0,0,6,subject23,3,1
BUBA108,spa,protractor,0,0,6,subject23,3,1
BUBA108,spa,abacus,0,1,6,subject23,3,1
BUBA109,spa,comb,0,0,1,subject24,3,1
BUBA109,spa,flower,0,1,1,subject24,3,1
BUBA109,spa,helicopter,0,1,2,subject24,3,1
BUBA109,spa,broom,0,0,2,subject24,3,1
BUBA109,spa,octopus,0,0,2,subject24,3,1
BUBA109,spa,mushroom,0,0,2,subject24,3,1
BUBA109,spa,hanger,0,0,2,subject24,3,1
BUBA109,spa,wheelchair,0,0,2,subject24,3,1
BUBA109,spa,camel,0,1,2,subject24,3,1
BUBA109,spa,mask,1,1,2,subject24,3,1
BUBA109,spa,racquet,0,1,3,subject24,3,1
BUBA109,spa,snail,0,0,3,subject24,3,1
BUBA109,spa,volcano,0,1,3,subject24,3,1
